,brand,processor_brand,processor_name,ram,ram_type,ssd,clock,gpu,gpu_memory,price
914,ASUS,AMD,Ryzen 9 Octa Core,16,DDR4,1.0,4.6,NVIDIA GeForce RTX 3060,6,109990
915,ASUS,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,66990
916,ASUS,Intel,Core i7,16,LPDDR5,0.512,5.0,Intel Integrated Integrated,0,119990
917,ASUS,Intel,Core i7,8,DDR4,0.256,4.6,NVIDIA GeForce MX150,2,62990
918,ASUS,Intel,Core i7,16,LPDDR5,0.512,5.0,Intel Integrated Integrated,0,112990
919,ASUS,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,57000
920,ASUS,AMD,Ryzen 9 Octa Core,16,DDR5,1.0,4.9,NVIDIA GeForce RTX 3070 Ti,8,144990
921,ASUS,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,1.0,4.5,AMD Radeon AMD,0,77990
922,ASUS,AMD,Ryzen 3 Dual Core,8,DDR4,0.256,3.5,AMD Radeon integrated,0,34800
923,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,70990
924,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.5,AMD Radeon AMD,0,47990
925,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,AMD Radeon AMD,0,64990
926,ASUS,AMD,Ryzen 9 Octa Core,32,LPDDR4X,1.0,4.8,NVIDIA GeForce GTX 1650,4,154990
927,ASUS,AMD,Ryzen 9 Octa Core,16,DDR5,1.0,5.2,NVIDIA GeForce RTX 4050,6,164990
928,ASUS,Intel,Core i7,16,DDR4,1.0,4.7,NVIDIA GeForce RTX 3050,4,87990
929,ASUS,Intel,Core i3,8,DDR4,0.512,3.0,Intel Integrated Intel UHD,0,40990
930,ASUS,AMD,Ryzen 9 Octa Core,16,DDR5,1.0,4.9,NVIDIA GeForce RTX 3070 Ti,8,187990
931,ASUS,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,AMD Radeon AMD,0,58990
932,ASUS,Intel,Core i5,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 2050,4,82990
933,ASUS,Intel,Core i5,16,DDR5,1.0,4.6,NVIDIA GeForce RTX 4050,6,144990
934,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,75990
935,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.6,Intel Integrated Integrated,0,92990
936,ASUS,AMD,Ryzen 9 Octa Core,32,DDR5,2.0,4.9,NVIDIA GeForce RTX 3080 Ti,16,304990
937,ASUS,Intel,Core i7,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 3050,4,95990
938,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.6,Intel Integrated Integrated,0,104990
939,ASUS,Intel,Core i5,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 3050,4,96990
940,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,61990
941,ASUS,AMD,Ryzen 5 Hexa Core,16,LPDDR5,0.512,4.5,AMD Radeon AMD,0,80490
942,ASUS,Intel,Core i5,8,DDR4,0.512,4.6,Intel Integrated Integrated,0,57990
943,ASUS,AMD,Ryzen 7 Octa Core,32,DDR5,2.0,4.7,NVIDIA GeForce RTX 3060,6,179990
944,ASUS,AMD,Ryzen 7 Octa Core,16,LPDDR5,1.0,4.7,AMD Radeon AMD,0,195490
945,ASUS,Intel,Core i9,32,DDR5,1.0,5.0,NVIDIA GeForce RTX 3070 Ti,8,192990
946,ASUS,Intel,Core i5,8,DDR4,0.512,4.6,Intel Integrated UHD,0,57990
947,ASUS,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,34999
948,ASUS,Intel,Core i3,8,DDR4,0.512,3.8,Intel Integrated UHD,0,39990
949,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon,0,39990
950,ASUS,Intel,Core i7,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 3050,4,81990
951,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,52800
952,ASUS,Intel,Core i9,32,DDR5,1.0,5.6,NVIDIA GeForce RTX 4080,12,284990
953,ASUS,Intel,Core i3,8,DDR4,0.512,3.8,Intel Integrated UHD,0,36990
954,ASUS,Intel,Core i9,32,DDR5,4.0,5.0,NVIDIA GeForce RTX 3080 Ti,16,311490
955,ASUS,Intel,Core i7,16,LPDDR5,1.0,5.0,Intel Integrated Integrated,0,149990
